customer_id;name;gender;DOB;Age;job_title;job_industry_category;wealth_segment
3492;Urbanus Redding;Male;27/01/1966;57;Civil Engineer;Manufacturing;Mass Customer
3493;Jeffie Eakly;Male;29/02/1964;59;Research Assistant I;Health;High Net Worth
3494;Robers Richen;Male;24/12/1998;24;Account Representative IV;Argiculture;High Net Worth
3495;Constantine Frissell;Female;12/07/1987;36;Programmer III;Financial Services;High Net Worth
3496;Danya Burnyeat;Male;25/04/1986;37;Editor;Manufacturing;Mass Customer
3497;Thia O'Day;Female;03/05/1986;37;Administrative Assistant IV;Manufacturing;Affluent Customer
3498;Lois Abrahim;Female;02/11/1995;27;NaN;Manufacturing;Mass Customer
3499;Shelton Tewkesberrie;Male;17/06/1979;44;NaN;Manufacturing;Mass Customer
3500;Josy Fleeman;Female;21/07/1967;56;NaN;Entertainment;Affluent Customer
3501;Kayla Alentyev;Female;19/01/1970;53;Operator;Telecommunications;Mass Customer
3502;Wilfrid Cleaves;Male;16/10/1997;26;Senior Sales Associate;Retail;High Net Worth
3503;Tootsie Rafter;Female;12/03/1979;44;Financial Advisor;Financial Services;Affluent Customer
3504;Keriann Perdue;Female;06/07/1963;60;Business Systems Development Analyst;Manufacturing;Mass Customer
3505;Dolly Scallan;Female;06/08/1974;49;NaN;Retail;Mass Customer
3506;Mercy Donisi;Female;18/06/1975;48;Web Designer I;Financial Services;Mass Customer
3507;Christoph Greatreax;Male;03/03/1955;68;Physical Therapy Assistant;Financial Services;Mass Customer
3508;Malvin Marre;Male;09/08/1986;37;Pharmacist;Health;Mass Customer
3509;Janine Hesey;Female;22/11/1978;44;Pharmacist;Health;Mass Customer
3510;Jemima Izaac;U;NaN;0;Safety Technician II;IT;Affluent Customer
3511;Willem Spraging;Male;31/12/1966;56;Food Chemist;Health;Affluent Customer
3512;Vladimir Abramowsky;Male;24/03/1994;29;VP Accounting;Financial Services;Mass Customer
3513;Enriqueta Waterhowse;U;NaN;0;Internal Auditor;IT;Affluent Customer
3514;Darcy Ilett;Male;24/08/1962;61;Environmental Specialist;n/a;Mass Customer
3515;Leelah Pynner;Female;14/01/1975;48;Staff Scientist;Telecommunications;High Net Worth
3516;Diarmid Vearnals;Male;30/04/1977;46;NaN;Property;Mass Customer
3517;Domeniga Terney;Female;04/07/1957;66;Accounting Assistant IV;n/a;Mass Customer
3518;Magdaia Beardwell;Female;18/06/1980;43;Biostatistician I;IT;Mass Customer
3519;Aldus Kenningley;Male;21/05/1978;45;Software Consultant;Manufacturing;Mass Customer
3520;Travis Kaszper;Male;17/08/1963;60;Research Nurse;Health;Mass Customer
3521;Oneida Olivia;Female;10/03/1980;43;Research Associate;n/a;High Net Worth
3522;Lorri Byrth;Female;21/08/1989;34;Cost Accountant;Financial Services;High Net Worth
3523;Lin Tarver;Male;14/06/1975;48;NaN;n/a;Affluent Customer
3524;Waiter Piscopello;Male;30/12/1973;49;Design Engineer;Financial Services;Mass Customer
3525;Town Yitzhakov;Male;16/08/1996;27;Editor;n/a;Mass Customer
3526;Pail Iacopini;Male;19/09/1978;45;General Manager;Telecommunications;High Net Worth
3527;Kiley Scotson;Female;02/12/1978;44;Senior Cost Accountant;Financial Services;High Net Worth
3528;Eliot Scammell;Male;06/04/1964;59;Internal Auditor;Manufacturing;Mass Customer
3529;Austine Kinny;Female;23/11/1960;62;Structural Analysis Engineer;IT;High Net Worth
3530;Erik Kenneford;Male;23/10/1973;50;Staff Scientist;n/a;High Net Worth
3531;Shannah Pountain;Female;27/01/1969;54;Marketing Manager;Retail;Affluent Customer
3532;May Birch;Female;24/07/1990;33;Media Manager I;Health;High Net Worth
3533;Neale Lowings;Male;14/02/1981;42;NaN;Financial Services;Affluent Customer
3534;Kacie Stanbrooke;Female;15/05/1975;48;Associate Professor;Manufacturing;Affluent Customer
3535;Bren Dabbes;Female;15/09/1994;29;Technical Writer;Manufacturing;High Net Worth
3536;Laurence Aulsford;Male;24/12/1967;55;Professor;Retail;Affluent Customer
3537;Sholom Pavlasek;Male;15/01/1997;26;Graphic Designer;Financial Services;Mass Customer
3538;Kerby Nassie;Male;14/11/1977;45;Marketing Manager;Health;Mass Customer
3539;Sheelah Caine;Female;21/03/1985;38;NaN;IT;Mass Customer
3540;Ali Naris;Male;27/08/1954;69;NaN;n/a;Mass Customer
3541;Aloin Harhoff;Male;03/01/1986;37;NaN;Health;Mass Customer
3542;Perl Suddaby;Female;11/03/1975;48;Financial Analyst;Financial Services;Mass Customer
3543;Shanie Zahor;Female;25/12/1986;36;Food Chemist;Health;High Net Worth
3544;Benoite Trahmel;Female;13/08/1998;25;Help Desk Technician;n/a;Affluent Customer
3545;Wenonah Filgate;Female;19/07/1974;49;Developer II;n/a;High Net Worth
3546;Hally Pollie;Female;29/09/1983;40;GIS Technical Architect;Manufacturing;Affluent Customer
3547;Ganny Dwerryhouse;Male;06/05/1975;48;Senior Financial Analyst;Financial Services;Affluent Customer
3548;Dalli Seden;Male;02/08/1958;65;NaN;n/a;Affluent Customer
3549;Jodee Macewan;Female;24/02/1966;57;Sales Representative;Retail;Mass Customer
3550;Daisey Britto;Female;27/11/1988;34;Environmental Tech;Retail;Mass Customer
3551;Zed Douris;Male;10/05/1962;61;Pharmacist;Health;Mass Customer
3552;Ebeneser Lowde;Male;07/09/1992;31;Internal Auditor;Retail;Affluent Customer
3553;Dietrich Geggie;Male;29/12/1974;48;Graphic Designer;Health;Mass Customer
3554;Briggs Mower;Male;06/04/1978;45;GIS Technical Architect;IT;Mass Customer
3555;Latashia ;Female;26/02/1976;47;Programmer Analyst II;Manufacturing;Mass Customer
3556;Larina Gheeorghie;Female;05/07/1997;26;Senior Developer;Manufacturing;High Net Worth
3557;Tisha Gibbings;Female;12/05/1978;45;NaN;Health;Affluent Customer
3558;Torey Sarney;Male;05/09/1954;69;NaN;n/a;High Net Worth
3559;Farra Bails;Female;19/02/1985;38;Assistant Media Planner;Entertainment;High Net Worth
3560;Gav Bonin;Male;01/09/1980;43;Structural Analysis Engineer;Retail;Mass Customer
3561;Emelda Allbones;Female;16/11/1968;54;Help Desk Operator;Financial Services;Mass Customer
3562;Martynne Bullivant;Female;02/01/1973;50;Recruiting Manager;n/a;Affluent Customer
3563;De Leyband;Female;12/03/1990;33;NaN;Financial Services;Affluent Customer
3564;Sandy Olford;Male;15/05/1972;51;Programmer Analyst IV;n/a;High Net Worth
3565;Charyl Pottiphar;U;NaN;0;Structural Engineer;IT;High Net Worth
3566;Bram Pheasant;Male;02/11/1976;46;Social Worker;Health;Affluent Customer
3567;Eileen Ilchenko;Female;14/09/1980;43;Nurse;Financial Services;Affluent Customer
3568;Berthe Griniov;Female;15/09/1955;68;Nurse;Retail;Affluent Customer
3569;Janel Daice;Female;18/05/1973;50;Senior Editor;n/a;Affluent Customer
3570;Mordy Hedin;Male;31/01/1962;61;NaN;Entertainment;Mass Customer
3571;Othilia Metcalf;Female;09/06/1976;47;Senior Sales Associate;Property;Mass Customer
3572;Willis Tilston;Male;21/03/1986;37;Sales Representative;Retail;Affluent Customer
3573;Mab Dwyer;Female;16/10/1996;27;Accounting Assistant I;Manufacturing;Mass Customer
3574;Eileen Eland;Female;05/02/1991;32;Clinical Specialist;Health;Mass Customer
3575;Kandace Desesquelle;Female;06/11/1973;49;Administrative Assistant I;IT;Affluent Customer
3576;Rochette Ebbens;Female;19/09/1969;54;Account Coordinator;n/a;Mass Customer
3577;Fowler Scotsbrook;Male;18/02/1964;59;Staff Scientist;Retail;High Net Worth
3578;Dorella Sineath;Female;27/10/1956;67;Staff Accountant IV;Property;Mass Customer
3579;Rachel Somes;Female;15/09/1987;36;Software Test Engineer III;Health;High Net Worth
3580;Roby Samson;Female;24/04/1972;51;Occupational Therapist;Health;Mass Customer
3581;Lindsy Ygo;Female;10/07/1957;66;NaN;n/a;Mass Customer
3582;Beryle Qusklay;Female;11/12/1961;61;Media Manager II;Property;Mass Customer
3583;Josselyn Mathey;Female;27/05/1965;58;Assistant Professor;Retail;Affluent Customer
3584;Adler Teale;Male;14/01/1962;61;NaN;Health;Mass Customer
3585;Concordia Lunbech;Female;28/07/1962;61;NaN;Financial Services;High Net Worth
3586;Abby Brownstein;Female;05/02/1979;44;Registered Nurse;Health;Affluent Customer
3587;Ines Galfour;Female;24/09/1997;26;NaN;n/a;Affluent Customer
3588;Henrie Beadman;Female;04/06/1961;62;Web Developer III;Health;Affluent Customer
3589;Nalani Dummer;Female;19/02/1962;61;Computer Systems Analyst II;Health;High Net Worth
3590;Carolan Velez;Female;16/04/1978;45;NaN;Manufacturing;Mass Customer
3591;Dwight Kinsey;Male;28/10/1978;44;Accountant III;Financial Services;Mass Customer
3592;Pall MacCart;Male;27/04/1954;69;Junior Executive;n/a;Mass Customer
3593;Carry Abercromby;Female;10/04/1996;27;Legal Assistant;Retail;Mass Customer
3594;Gustavo Juschka;Male;04/01/1986;37;Marketing Assistant;Manufacturing;Mass Customer
3595;Timi Huson;Female;06/12/1975;47;Software Consultant;Retail;Mass Customer
3596;Christi Gilluley;Female;25/12/1977;45;Executive Secretary;Retail;Mass Customer
3597;Giorgi ;Male;16/06/1954;69;Analog Circuit Design manager;Property;Affluent Customer
3598;Penny McKirdy;Male;17/12/1994;28;Computer Systems Analyst III;Manufacturing;Affluent Customer
3599;Lane Maguire;Male;27/02/1956;67;Physical Therapy Assistant;n/a;High Net Worth
3600;Godart Gooderick;Male;17/05/1962;61;Staff Accountant II;n/a;Mass Customer
3601;Fanya Gethyn;Female;23/12/1975;47;Junior Executive;IT;Mass Customer
3602;Alicea Scamwell;Female;27/11/1988;34;Account Coordinator;Health;Mass Customer
3603;Cale Yaneev;Male;27/09/1954;69;Sales Representative;Retail;Mass Customer
3604;Findlay Lubman;Male;09/04/1971;52;VP Quality Control;Health;High Net Worth
3605;Andy Risely;Male;28/01/1994;29;Internal Auditor;n/a;Mass Customer
3606;Jamima Wainscot;Female;09/02/1957;66;Graphic Designer;n/a;High Net Worth
3607;Troy Blaydes;Male;22/05/2001;22;Clinical Specialist;Health;Mass Customer
3608;Conway Surgen;Male;17/05/1973;50;Nurse Practicioner;Argiculture;High Net Worth
3609;Chicky Butterfield;Male;02/09/1997;26;Marketing Manager;Manufacturing;Mass Customer
3610;Erl Markel;Male;29/03/1987;36;Graphic Designer;Financial Services;High Net Worth
3611;Uriah Chantree;Male;10/04/1970;53;Statistician II;n/a;Affluent Customer
3612;Normand Matous;Male;27/11/1979;43;NaN;IT;High Net Worth
3613;Fairfax Pummery;Male;21/04/1972;51;Budget/Accounting Analyst II;Health;Mass Customer
3614;Berkie Gimber;Male;23/06/1961;62;Environmental Specialist;Retail;Affluent Customer
3615;Junia Napton;Female;09/07/1978;45;Safety Technician II;IT;Mass Customer
3616;Vale Dagnan;Male;02/04/2001;22;Product Engineer;Property;High Net Worth
3617;Jessa Milnthorpe;Female;06/05/1990;33;Structural Analysis Engineer;Manufacturing;Mass Customer
3618;Evyn Rouby;Male;28/04/1966;57;Statistician IV;Retail;Affluent Customer
3619;Myranda Cridland;Female;17/02/1996;27;Administrative Assistant IV;n/a;Mass Customer
3620;Gerry Ackhurst;Male;30/07/1991;32;Computer Systems Analyst II;Retail;Mass Customer
3621;Umeko Hearfield;Female;16/01/1975;48;Developer IV;Health;High Net Worth
3622;Anetta Brosenius;Female;02/09/1983;40;Compensation Analyst;Financial Services;Mass Customer
3623;Oren Barwack;Male;25/11/1984;38;Senior Quality Engineer;Manufacturing;Affluent Customer
3624;Lenka ;Female;16/10/1984;39;Cost Accountant;Financial Services;Mass Customer
3625;Cammie Rubinfeld;Female;30/11/1953;69;VP Marketing;Manufacturing;High Net Worth
3626;Cora Hince;Female;02/09/1978;45;Senior Cost Accountant;Financial Services;Mass Customer
3627;Loren Pischof;Male;12/08/1961;62;Teacher;Health;High Net Worth
3628;Sharron Gaynes;Female;17/10/1974;49;Financial Advisor;Financial Services;Mass Customer
3629;Vale Starcks;Female;29/10/1976;46;Editor;Health;High Net Worth
3630;Jeni Heymes;Female;15/11/1978;44;Tax Accountant;Property;Affluent Customer
3631;Mignonne Barwood;Female;01/07/1962;61;Project Manager;IT;High Net Worth
3632;Elena Sandys;Female;27/03/1990;33;Teacher;n/a;Mass Customer
3633;Donavon Ainsby;Male;18/04/1983;40;Biostatistician III;Health;Mass Customer
3634;Clemence Kornas;Female;01/06/1963;60;Speech Pathologist;n/a;High Net Worth
3635;Elset ;Female;06/07/1977;46;VP Marketing;Retail;High Net Worth
3636;Trudi Bickerstasse;Female;24/06/1970;53;Director of Sales;Financial Services;Mass Customer
3637;Luigi Edgeworth;Male;01/01/1958;65;NaN;Manufacturing;Affluent Customer
3638;Fifi Dorrins;Female;04/05/1996;27;Associate Professor;Manufacturing;Mass Customer
3639;Megan Perrygo;Female;11/01/1974;49;Food Chemist;Health;High Net Worth
3640;Merralee Forman;Female;28/04/1985;38;Staff Scientist;n/a;Mass Customer
3641;Wolfie Hoyes;Male;02/10/1975;48;Civil Engineer;Manufacturing;Affluent Customer
3642;Ardith Portigall;Female;21/05/1962;61;NaN;n/a;Affluent Customer
3643;Bettye Dumberrill;Female;08/02/1971;52;Technical Writer;n/a;Mass Customer
3644;Peder Frotton;Male;18/01/1968;55;Physical Therapy Assistant;Financial Services;High Net Worth
3645;Cozmo Rylstone;Male;04/07/1961;62;Structural Analysis Engineer;Manufacturing;High Net Worth
3646;Allene Pauly;Female;22/10/1981;42;Social Worker;Health;Mass Customer
3647;Carlyle Frape;Male;07/11/1971;51;Marketing Manager;n/a;Affluent Customer
3648;Tracie Bartolomeoni;Female;21/02/1954;69;Paralegal;Financial Services;Mass Customer
3649;Jayne Gawthrope;Female;12/07/1977;46;Office Assistant II;Property;Mass Customer
3650;Darrelle Rosas;Female;21/10/1999;23;Office Assistant I;IT;Mass Customer
3651;Baxie ;Male;15/11/1999;23;Human Resources Assistant I;Manufacturing;Mass Customer
3652;Aldrich Camble;Male;06/02/1955;68;Nurse;Health;High Net Worth
3653;Devlen Perrett;Male;04/01/1991;32;Environmental Specialist;n/a;Mass Customer
3654;Kenyon Paddefield;U;NaN;0;Electrical Engineer;Manufacturing;Mass Customer
3655;Waldemar Mostin;Male;01/06/1974;49;NaN;n/a;Mass Customer
3656;Talia Sidnell;Female;24/12/1976;46;NaN;Property;Mass Customer
3657;Wyatan Rogeon;Male;24/07/1961;62;NaN;n/a;High Net Worth
3658;Bo Vell;Male;20/10/1962;61;NaN;Entertainment;Mass Customer
3659;Farra Catto;Female;23/12/1976;46;VP Sales;Financial Services;High Net Worth
3660;Gradeigh Hothersall;Male;14/03/1981;42;Administrative Assistant IV;Financial Services;Mass Customer
3661;Tadeas Shitliff;Male;18/12/1965;57;Research Associate;Manufacturing;Mass Customer
3662;Pippo Cator;Male;30/12/1977;45;Community Outreach Specialist;Retail;Mass Customer
3663;Hermy Casement;Male;10/02/1998;25;Information Systems Manager;n/a;Affluent Customer
3664;Faina Czaja;Female;23/02/1990;33;Software Test Engineer I;Manufacturing;Mass Customer
3665;Toma Klaaasen;Female;23/03/1989;34;Dental Hygienist;Health;Mass Customer
3666;Mathew Marousek;Male;27/03/1957;66;Statistician II;Health;High Net Worth
3667;Nettie Goghin;Female;06/02/1983;40;Graphic Designer;Retail;Mass Customer
3668;Katlin Ragsdale;Female;09/02/1955;68;Desktop Support Technician;Property;Mass Customer
3669;Maynard Isaq;Male;18/06/1977;46;Design Engineer;Manufacturing;Affluent Customer
3670;Leupold Bernardini;Male;20/03/1977;46;NaN;Financial Services;Affluent Customer
3671;Crystie Deshorts;Female;05/01/1992;31;Programmer Analyst III;n/a;Affluent Customer
3672;Werner Yglesias;Male;25/05/1987;36;NaN;IT;Mass Customer
3673;Tobin Fucher;Male;28/09/1979;44;NaN;Manufacturing;Mass Customer
3674;Rodger Gores;Male;24/12/1998;24;Tax Accountant;Property;Mass Customer
3675;Samuele Heller;Male;17/12/1999;23;Analog Circuit Design manager;Property;Affluent Customer
3676;Derk Willingale;Male;15/12/1965;57;Health Coach I;Health;Affluent Customer
3677;Bartel Fonteyne;Male;11/07/1986;37;Senior Financial Analyst;Financial Services;Mass Customer
3678;Tonya Worthington;Female;06/08/1969;54;Engineer IV;Manufacturing;Mass Customer
3679;Murielle Klimkov;Female;05/05/1992;31;Developer II;n/a;High Net Worth
3680;Sawyere Onele;Male;11/08/1983;40;Accountant I;Retail;High Net Worth
3681;Doll Benedicto;Female;06/02/1962;61;Community Outreach Specialist;Property;Mass Customer
3682;Dukie Asson;Male;15/06/1978;45;GIS Technical Architect;Financial Services;Mass Customer
3683;Lorain Maliphant;Female;30/03/1957;66;Chief Design Engineer;n/a;Mass Customer
3684;Jeffie Mortell;Male;25/04/1974;49;Food Chemist;Health;High Net Worth
3685;Solomon Ruffles;Male;12/06/1989;34;Human Resources Manager;Financial Services;Affluent Customer
3686;Shirley Siss;Female;06/08/1976;47;NaN;Financial Services;High Net Worth
3687;Jessie Wards;Male;14/10/1971;52;Software Engineer III;Manufacturing;Mass Customer
3688;Fritz Le Merchant;Male;27/04/1994;29;General Manager;IT;Affluent Customer
3689;Orel Joncic;Female;25/09/1967;56;NaN;Health;Mass Customer
3690;Sheela Nutton;Female;11/05/1957;66;Chemical Engineer;Manufacturing;Mass Customer
3691;Mathew Seid;Male;16/08/1973;50;Environmental Tech;Retail;Affluent Customer
3692;Linea Kubica;Female;05/11/1961;61;Business Systems Development Analyst;n/a;High Net Worth
3693;Brenna Raft;Female;19/01/1985;38;NaN;Manufacturing;Affluent Customer
3694;Antoni MacAllister;Male;19/04/1984;39;NaN;Health;Mass Customer
3695;Lem Clamp;Male;27/02/1978;45;Account Coordinator;Entertainment;Affluent Customer
3696;Orlan Dunning;Male;11/12/1962;60;Senior Financial Analyst;Financial Services;High Net Worth
3697;Zebedee Christal;Male;10/10/1978;45;Recruiting Manager;n/a;Mass Customer
3698;Devon Baudic;Female;03/10/1995;28;Geological Engineer;Manufacturing;Mass Customer
3699;Lillian Somerfield;Female;08/10/1990;33;Recruiting Manager;Manufacturing;Mass Customer
3700;Lazar Restall;Male;06/09/1971;52;Associate Professor;Entertainment;Mass Customer
3701;Anstice Dunsmuir;Female;20/01/1974;49;Physical Therapy Assistant;n/a;Affluent Customer
3702;Floyd Meharry;Male;18/02/1993;30;Biostatistician IV;Health;Mass Customer
3703;Kelvin Oldford;Male;18/06/1973;50;Teacher;Property;Affluent Customer
3704;Haslett Ropars;Male;08/05/1975;48;Health Coach III;Health;High Net Worth
3705;Tedmund Clawsley;Male;04/12/1971;51;NaN;Manufacturing;Mass Customer
3706;Darby Jellett;Male;03/04/1966;57;Assistant Professor;Argiculture;Affluent Customer
3707;Marten Posnette;Male;16/05/1993;30;Senior Editor;Retail;Mass Customer
3708;Lois Laskey;Female;15/05/1963;60;Cost Accountant;Financial Services;Mass Customer
3709;Lilly Roubay;Female;31/03/1955;68;GIS Technical Architect;Health;Mass Customer
3710;Sallyann Stangoe;Female;22/08/1974;49;Physical Therapy Assistant;n/a;Mass Customer
3711;Ellene Scinelli;Female;04/05/1961;62;Associate Professor;Manufacturing;Affluent Customer
3712;Esmeralda Klousner;Female;12/07/1957;66;Recruiting Manager;Financial Services;Mass Customer
3713;Cynthy Snoad;Female;03/02/1993;30;NaN;Telecommunications;High Net Worth
3714;Lemuel Gerram;Male;30/03/1962;61;VP Sales;Manufacturing;Mass Customer
3715;Willow Rusbridge;Female;08/11/1974;48;Computer Systems Analyst I;Argiculture;High Net Worth
3716;Kari Bamlett;Female;24/08/1998;25;NaN;Retail;Affluent Customer
3717;Arlin Woollacott;Male;07/12/1958;64;Senior Financial Analyst;Financial Services;Mass Customer
3718;Damiano ;U;NaN;0;Geologist IV;IT;Mass Customer
3719;Dorette Attridge;Female;19/10/1956;67;Sales Representative;Retail;Mass Customer
3720;Adelice Tams;Female;15/08/1972;51;NaN;n/a;Mass Customer
